446833,2001,RB12,57400,1.05219552,0.381345560,6.6116728,141.6719285,333.2537926,26.4885872,0.6509,1.45,1.08,21.00,0.066638,43,APO,446833,2001,RB12
416195,2002,TR190,57400,1.07691034,0.159955364,26.9183678,104.7432185,24.2415615,229.1915721,0.9047,1.25,1.12,19.40,0.004610,45,APO,416195,2002,TR190
380981,2006,SU131,57400,1.72696517,0.395200697,9.6586152,167.7250192,107.4125580,91.2629590,1.0445,2.41,2.27,18.80,0.031551,76,AMO,380981,2006,SU131
388468,2007,DB83,57400,1.75038094,0.300261416,10.9051768,162.2776906,55.2613124,267.2773860,1.2248,2.28,2.32,18.30,0.220728,119,AMO,388468,2007,DB83
66251,1999,GJ2,57400,1.53567721,0.197996275,11.2775397,142.4503776,196.2250881,167.7426496,1.2316,1.84,1.90,16.90,0.246792,205,AMO,66251,1999,GJ2
329669,2003,UD8,57400,2.71968093,0.535061665,3.8835423,108.2781824,238.4241925,259.7373381,1.2645,4.17,4.49,16.60,0.265999,45,AMO,329669,2003,UD8
367525,2009,QZ6,57400,1.59547692,0.233048457,18.9138637,304.6325905,281.7881959,156.8106195,1.2237,1.97,2.02,17.80,0.280222,45,AMO,367525,2009,QZ6
456651,2007,RT19,57400,1.86192598,0.376909438,24.3848095,96.5697873,197.9749181,140.7857004,1.1601,2.56,2.54,18.30,0.380273,54,AMO,456651,2007,RT19
138925,2001,AU43,57400,1.89642461,0.376820755,72.1581191,149.2796727,129.3142444,158.5654636,1.1818,2.61,2.61,15.90,0.209752,87,AMO,138925,2001,AU43
136745,1995,WL8,57400,2.36518476,0.484209939,17.7812539,131.6243443,247.9534314,205.7476815,1.2199,3.51,3.64,18.00,0.298650,22,AMO,136745,1995,WL8
3691,Bede,57400,1.77442883,0.284091410,20.3614704,234.8981444,348.7686896,90.8295586,1.2703,2.28,2.36,14.70,0.351493,315,AMO,3691,Bede
315020,2007,BG49,57400,1.84383434,0.320791354,7.8949648,281.5066857,332.8612389,115.0438302,1.2523,2.44,2.50,18.70,0.279893,34,AMO,315020,2007,BG49
217430,2005,SN25,57400,1.23009575,0.270589692,13.0100448,45.1070887,168.3278761,329.1782107,0.8972,1.56,1.36,19.60,0.027866,49,APO,217430,2005,SN25
317685,2003,NO4,57400,1.71493941,0.312794524,22.7029880,171.1307236,135.3972197,202.0506149,1.1785,2.25,2.25,18.20,0.165379,79,AMO,317685,2003,NO4
331963,2004,XK35,57400,1.95231735,0.416939030,31.4767515,64.0307777,263.9072762,82.1754857,1.1383,2.77,2.73,17.60,0.292200,67,AMO,331963,2004,XK35
20429,1998,YN1,57400,1.55608079,0.464202900,6.2992783,147.5878844,61.7751290,217.6961989,0.8337,2.28,1.94,17.70,0.056853,69,APO,20429,1998,YN1
20425,1998,VD35,57400,1.56467194,0.476526474,6.9834505,296.1525096,227.3770553,221.2690776,0.8191,2.31,1.96,20.40,0.003497,29,APO,20425,1998,VD35
386281,2008,RJ1,57400,2.16835728,0.470615578,16.2731429,54.7572152,191.6442436,168.7715295,1.1479,3.19,3.19,17.90,0.231239,63,AMO,386281,2008,RJ1
445974,2013,BJ18,57400,1.47781107,0.363701777,3.7104908,159.5745562,90.8520462,143.0380433,0.9403,2.02,1.80,20.30,0.025583,31,APO,445974,2013,BJ18
251346,2007,SJ,57400,2.01442241,0.534310671,8.1955987,174.9910125,306.8507178,248.6135162,0.9381,3.09,2.86,16.90,0.043585,159,APO,251346,2007,SJ
401998,2003,MO,57400,1.96754275,0.877134700,21.4094291,164.5174183,240.1554630,180.3649465,0.2417,3.69,2.76,18.40,0.215126,38,APO,401998,2003,MO
446826,2001,PE1,57400,2.76384800,0.600028516,3.4681300,190.7321116,183.1870399,34.6314971,1.1055,4.42,4.59,18.20,0.104938,48,AMO,446826,2001,PE1
168318,1989,DA,57400,2.16249088,0.542808568,6.4932527,139.7962929,349.1903464,170.9493435,0.9887,3.34,3.18,18.90,0.043804,22,APO,168318,1989,DA
5863,Tara,57400,2.22282507,0.505558265,19.4883618,115.4318399,168.9338368,294.9584258,1.0991,3.35,3.31,15.60,0.235406,145,AMO,5863,Tara
277958,2006,SP134,57400,2.05075663,0.736073141,13.0426812,192.2677664,16.6579805,155.9831742,0.5412,3.56,2.94,16.90,0.217843,44,APO,277958,2006,SP134
18106,Blume,57400,2.44285970,0.512888782,4.2209434,234.9406907,109.2574574,7.0793446,1.1899,3.70,3.82,17.70,0.191212,27,AMO,18106,Blume
5869,Tanith,57400,1.81235209,0.321048403,17.9282078,230.7775315,227.9175822,19.6207285,1.2305,2.39,2.44,17.20,0.310276,117,AMO,5869,Tanith
18109,2000,NG11,57400,1.88068308,0.367952782,0.8092341,319.1774619,59.4796954,335.0477451,1.1887,2.57,2.58,17.00,0.189412,128,AMO,18109,2000,NG11
216115,2006,SU19,57400,1.52690855,0.586472916,2.0915269,10.5497838,152.2547122,221.1817882,0.6314,2.42,1.89,18.80,0.035094,51,APO,216115,2006,SU19
265962,2006,CG,57400,1.82966607,0.336016287,4.3470879,118.9943069,234.0627350,115.6960566,1.2149,2.44,2.47,19.00,0.220693,40,AMO,265962,2006,CG
138937,2001,BK16,57400,2.07224842,0.678346502,31.8358313,252.2810819,99.0316712,30.2176570,0.6665,3.48,2.98,17.50,0.063833,91,APO,138937,2001,BK16
437905,2001,XU30,57400,2.19244700,0.667541974,8.9134640,106.5475709,72.4976202,97.3581477,0.7289,3.66,3.25,19.80,0.001590,28,APO,437905,2001,XU30
260277,2004,TR12,57400,0.89520364,0.209666310,19.3558302,77.7689906,155.3957255,228.1262333,0.7075,1.08,0.85,18.20,0.096970,36,ATE,260277,2004,TR12
446862,2001,VB76,57400,1.45867371,0.348354924,4.2380794,248.4045191,259.4881135,317.2458395,0.9505,1.97,1.76,20.40,0.042478,20,APO,446862,2001,VB76
437908,2001,XW266,57400,2.28482629,0.451430394,4.6142493,90.0919430,205.7618948,57.0978167,1.2534,3.32,3.45,19.50,0.252553,54,AMO,437908,2001,XW266
169675,2002,JM97,57400,2.72098572,0.547578185,12.6264017,236.4331510,63.5147818,356.1265888,1.2310,4.21,4.49,16.50,0.280349,65,AMO,169675,2002,JM97
228587,2002,AP7,57400,1.36433837,0.093404984,23.8675602,283.4081750,98.5941824,347.6267967,1.2369,1.49,1.59,19.30,0.329872,33,AMO,228587,2002,AP7
2368,Beltrovata,57400,2.10639552,0.413053997,5.2249400,42.8719178,287.4475712,206.2388656,1.2363,2.98,3.06,15.21,0.232584,178,AMO,2368,Beltrovata
1036,Ganymed,57400,2.66327605,0.533951412,26.6923834,132.4790085,215.5554527,1.8201299,1.2412,4.09,4.35,9.45,0.340296,569,AMO,1036,Ganymed
204131,2003,YL,57400,1.14635343,0.632519072,5.6598165,29.3946447,291.9877794,358.1229222,0.4213,1.87,1.23,19.90,0.051553,58,APO,204131,2003,YL
4544,Xanthus,57400,1.04177388,0.250121149,14.1456111,333.7470932,24.0099822,269.2692510,0.7812,1.30,1.06,17.10,0.173705,147,APO,4544,Xanthus
306523,1999,XR35,57400,2.36656574,0.512396022,18.7148426,81.9869707,60.2575293,118.4147521,1.1539,3.58,3.64,17.90,0.357408,48,AMO,306523,1999,XR35
